,chrom,start,end,mean_intensity
1812,chrX,96650000,100550000,1.026754972752455
1813,chrX,100550000,101550000,1.2881477779080412
1814,chrX,101550000,104250000,0.973471262642937
1815,chrX,104250000,106850000,0.9730440240636938
1816,chrX,106850000,108050000,0.8564036931094138
1817,chrX,108050000,109550000,0.7553799973487841
1818,chrX,109550000,111750000,1.1348782517226024
1819,chrX,111750000,112750000,0.8581092001342926
1820,chrX,112750000,113850000,0.9666429081238298
1821,chrX,113850000,115150000,1.0558538012141765
1822,chrX,115150000,118550000,0.9885204598886967
1823,chrX,118550000,120450000,1.2154754757871506
1824,chrX,120450000,123550000,0.9068912744494423
1825,chrX,123550000,124250000,1.043807501884659
1826,chrX,124250000,126050000,0.9375935757472454
1827,chrX,126050000,129450000,1.0502623834840965
1828,chrX,129450000,130150000,1.2891878570228765
1829,chrX,130150000,130950000,0.889014678043853
1830,chrX,130950000,131750000,1.2696287960998005
1831,chrX,131750000,132750000,0.937814910274762
1832,chrX,132750000,134450000,1.0131174559417415
1833,chrX,134450000,134950000,1.4212465935671492
1834,chrX,134950000,137150000,1.1438881346928154
1835,chrX,137150000,138750000,0.9789792943850063
1836,chrX,138750000,139950000,1.130757681205646
1837,chrX,139950000,140750000,1.0065424015646351
1838,chrX,140750000,143950000,0.5911081110458668
1839,chrX,143950000,145250000,1.3443698757452818
1840,chrX,145250000,146250000,1.0044255575737588
1841,chrX,146250000,147950000,1.0576845847113774
1842,chrX,147950000,149550000,1.1228576284105534
1843,chrX,149550000,150650000,0.788456716330403
1844,chrX,150650000,151750000,0.9980169615553632
1845,chrX,151750000,152850000,1.1887904309287929
1846,chrX,152850000,153550000,1.2873458427085083
1847,chrX,153550000,154850000,1.3953122788448056
